datetime,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi,month,hour,day_of_week,month_sin,month_cos,hour_sin,hour_cos,stasiun_id,temperature_2m_mean_lag1,temperature_2m_mean_lag3,temperature_2m_mean_lag24,wind_speed_10m_mean_lag1,wind_speed_10m_mean_lag3,wind_speed_10m_mean_lag24,precipitation_sum_lag1,precipitation_sum_lag3,precipitation_sum_lag24,temperature_2m_mean_roll_mean_24h,wind_speed_10m_mean_roll_mean_24h,precipitation_sum_roll_mean_24h,source,ispu_pm25_recalc,category_recalc
2014-04-25,DKI2,46.0,60.0,8.0,14.0,69.0,20.0,69.0,O3,SEDANG,31.0,24.5,10.3,8.0,9.4,224.0,20.48,27.3,83.0,72.0,1008.2,18.7,224.0,96.0,65.0,100.0,48.0,12.0,5.2,6.8,1.9,1010.5,1005.5,53.56,0.0051577068042055,1.0,0.0,International Labor Day,0.0,Friday,1,2014.0,1729444.0,0.2188,4.0,0.0,4.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,27.4,26.9,26.4,5.9,5.4,7.6,2.9,4.9,9.9,26.487499999999997,6.070833333333334,7.929166666666667,original,106,TIDAK SEHAT
2014-04-26,DKI2,54.0,60.0,11.0,18.0,87.0,19.0,87.0,O3,SEDANG,30.1,24.4,9.3,8.0,12.2,224.0,19.46,26.7,86.0,75.0,1008.5,25.9,224.0,96.0,74.0,100.0,17.0,14.0,4.9,7.6,1.5,1010.3,1006.6,45.57000000000001,0.0048587010411502,1.0,0.0,International Labor Day,1.0,Saturday,0,2014.0,1729444.0,0.22315,4.0,0.0,5.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,27.3,26.9,26.6,5.2,4.3,5.6,10.3,3.4,7.1,26.491666666666664,6.041666666666667,8.020833333333334,original,106,TIDAK SEHAT
2014-04-27,DKI2,45.0,60.0,5.0,22.0,97.0,17.0,97.0,O3,SEDANG,29.1,24.3,1.6,6.0,5.9,259.0,18.03,26.8,84.0,94.0,1009.2,18.0,259.0,95.0,72.0,100.0,83.0,10.8,3.5,5.0,0.0,1011.2,1006.4,5.6000000000000005,0.0034680935394371,1.0,0.0,International Labor Day,1.0,Sunday,0,2014.0,1729444.0,0.2275,4.0,0.0,6.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,26.7,27.4,26.5,4.9,5.9,6.2,9.3,2.9,6.8,26.504166666666663,5.929166666666666,7.804166666666667,original,106,TIDAK SEHAT
2014-04-28,DKI2,52.0,60.0,5.0,25.0,91.0,29.0,91.0,O3,SEDANG,30.6,24.2,9.6,9.0,7.7,239.0,20.05,26.9,83.0,71.0,1009.3,22.0,239.0,94.0,68.0,99.0,16.0,11.9,4.3,5.8,0.5,1011.0,1007.0,41.28,0.0042603784801347,1.0,0.0,International Labor Day,0.0,Monday,1,2014.0,1729444.0,0.23185,4.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,26.8,27.3,26.5,3.5,5.2,3.7,1.6,10.3,4.1,26.520833333333332,5.954166666666667,8.033333333333333,original,106,TIDAK SEHAT
2014-04-29,DKI2,60.0,60.0,7.0,22.0,116.0,17.0,116.0,O3,TIDAK SEHAT,30.1,24.1,10.3,12.0,9.4,227.0,20.61,26.7,86.0,55.0,1008.8,21.2,227.0,96.0,70.0,96.0,3.0,11.4,4.0,5.8,0.7,1010.5,1006.5,41.2,0.0039651070578905,1.0,0.0,International Labor Day,0.0,Tuesday,1,2014.0,1729444.0,0.2362,4.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,26.9,26.7,26.3,4.3,4.9,5.6,9.6,9.3,6.2,26.537499999999998,5.8875,8.204166666666666,original,106,TIDAK SEHAT
2014-04-30,DKI2,60.0,60.0,6.0,23.0,106.0,20.0,106.0,O3,TIDAK SEHAT,29.7,23.6,5.1,8.0,8.8,151.0,20.25,26.3,86.0,61.0,1008.8,21.2,151.0,98.0,73.0,98.0,15.0,12.5,5.2,6.1,1.9,1010.4,1007.0,26.52,0.0051546391752577,1.0,0.0,International Labor Day,0.0,Wednesday,1,2014.0,1729444.0,0.24055,4.0,0.0,2.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,26.7,26.8,26.1,4.0,3.5,6.0,10.3,1.6,7.3,26.545833333333334,5.854166666666667,8.1125,original,106,TIDAK SEHAT
2014-05-01,DKI2,74.0,60.0,14.0,30.0,78.0,17.0,78.0,O3,SEDANG,28.8,23.5,5.8,12.0,11.5,86.0,17.5,26.1,88.0,51.0,1009.1,24.1,86.0,96.0,78.0,85.0,12.0,12.6,5.3,6.5,2.2,1010.7,1007.2,30.74,0.0052522049350906,1.0,1.0,International Labor Day,0.0,Thursday,0,2014.0,1729444.0,0.2449,5.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.3,26.9,26.5,5.2,4.3,6.5,5.1,9.6,7.8,26.529166666666665,5.804166666666667,8.029166666666667,original,106,TIDAK SEHAT
2014-05-02,DKI2,85.0,60.0,16.0,50.0,71.0,21.0,85.0,PM10,SEDANG,30.6,23.7,0.7,4.0,10.3,96.0,20.27,26.9,85.0,68.0,1009.5,20.9,96.0,96.0,70.0,90.0,34.0,14.2,6.1,7.2,3.1,1011.6,1006.9,4.27,0.0060425953442298,0.0,0.0,Vesak Day,0.0,Friday,1,2014.0,1729444.0,0.24925,5.0,0.0,4.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.1,26.7,27.1,5.3,4.0,6.5,5.8,10.3,7.6,26.520833333333332,5.7875000000000005,7.741666666666667,original,106,TIDAK SEHAT
2014-05-03,DKI2,75.0,60.0,11.0,22.0,64.0,11.0,75.0,PM10,SEDANG,29.9,24.5,1.9,10.0,13.7,92.0,19.0,26.8,85.0,62.0,1009.1,28.1,92.0,94.0,73.0,94.0,22.0,17.5,8.2,7.9,3.6,1010.7,1006.9,15.579999999999998,0.0081260529184421,1.0,0.0,Vesak Day,1.0,Saturday,0,2014.0,1729444.0,0.2536,5.0,0.0,5.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.9,26.3,26.9,6.1,5.2,7.6,0.7,5.1,6.1,26.516666666666666,5.812500000000001,7.566666666666666,original,106,TIDAK SEHAT
2014-05-04,DKI2,59.0,60.0,12.0,15.0,66.0,11.0,66.0,O3,SEDANG,30.1,23.9,1.9,10.0,12.6,96.0,20.69,26.8,85.0,41.0,1008.1,27.4,96.0,97.0,70.0,89.0,13.0,16.2,7.3,9.7,4.1,1009.9,1005.6,13.87,0.0072413451046523,1.0,0.0,Vesak Day,1.0,Sunday,0,2014.0,1729444.0,0.25795,5.0,0.0,6.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.8,26.1,26.1,8.2,5.3,8.8,1.9,5.8,5.2,26.54583333333333,5.75,7.429166666666666,original,106,TIDAK SEHAT
2014-05-05,DKI2,57.0,60.0,8.0,13.0,64.0,10.0,64.0,O3,SEDANG,30.2,24.6,2.5,5.0,14.0,106.0,20.16,27.0,85.0,48.0,1008.2,29.9,106.0,93.0,74.0,68.0,20.0,17.1,8.3,9.7,5.4,1010.0,1006.1,20.75,0.0082324935528664,1.0,0.0,Vesak Day,0.0,Monday,1,2014.0,1729444.0,0.2623,5.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.8,26.9,25.9,7.3,6.1,6.2,1.9,0.7,17.5,26.591666666666665,5.8374999999999995,6.804166666666666,original,106,TIDAK SEHAT
2014-05-06,DKI2,60.0,60.0,10.0,11.0,71.0,12.0,71.0,O3,SEDANG,29.4,24.7,10.0,15.0,16.8,95.0,17.43,26.7,88.0,57.0,1008.4,34.9,95.0,94.0,76.0,98.0,5.0,18.3,7.6,7.9,1.6,1010.0,1006.1,76.0,0.0075366917889726,1.0,0.0,Vesak Day,0.0,Tuesday,1,2014.0,1729444.0,0.26665,5.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,27.0,26.8,25.7,8.3,8.2,6.9,2.5,1.9,3.7,26.633333333333336,5.866666666666667,7.066666666666666,original,106,TIDAK SEHAT
2014-05-07,DKI2,60.0,60.0,6.0,12.0,79.0,14.0,79.0,O3,SEDANG,30.5,23.9,2.2,10.0,7.6,98.0,20.48,27.2,84.0,80.0,1008.9,22.0,98.0,98.0,70.0,98.0,20.0,11.9,3.8,6.5,0.5,1011.3,1006.7,8.36,0.0037664783427495,1.0,0.0,Vesak Day,0.0,Wednesday,1,2014.0,1729444.0,0.271,5.0,0.0,2.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.7,26.8,25.5,7.6,7.3,7.0,10.0,1.9,18.0,26.70416666666667,5.733333333333334,6.408333333333334,original,106,TIDAK SEHAT
2014-05-08,DKI2,63.0,60.0,8.0,31.0,88.0,23.0,88.0,O3,SEDANG,30.5,24.2,0.7,2.0,7.4,70.0,21.8,27.3,82.0,66.0,1009.5,19.4,70.0,94.0,68.0,96.0,36.0,10.8,3.5,4.7,1.3,1011.3,1007.3,2.45,0.0034670629024269,0.0,0.0,Vesak Day,0.0,Thursday,1,2014.0,1729444.0,0.27535,5.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,27.2,27.0,25.6,3.8,8.3,7.9,2.2,2.5,19.0,26.775000000000002,5.550000000000001,5.645833333333333,original,106,TIDAK SEHAT
2014-05-09,DKI2,54.0,60.0,9.0,19.0,98.0,20.0,98.0,O3,SEDANG,31.2,24.5,2.9,6.0,6.6,109.0,20.82,27.6,82.0,58.0,1009.3,19.1,109.0,95.0,66.0,96.0,6.0,11.8,4.3,5.0,0.8,1011.3,1006.5,12.47,0.0042603784801347,1.0,0.0,Vesak Day,0.0,Friday,1,2014.0,1729444.0,0.2797,5.0,0.0,4.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,27.3,26.7,26.3,3.5,7.6,7.0,0.7,10.0,4.6,26.829166666666666,5.4375,5.575,original,106,TIDAK SEHAT
2014-05-10,DKI2,70.0,60.0,11.0,30.0,92.0,19.0,92.0,O3,SEDANG,29.9,24.8,4.9,13.0,11.2,72.0,18.92,26.9,87.0,56.0,1008.7,25.6,72.0,96.0,74.0,87.0,28.0,13.6,5.9,7.6,2.6,1010.7,1006.4,28.910000000000004,0.0058491127193417,1.0,0.0,Vesak Day,1.0,Saturday,0,2014.0,1729444.0,0.27723125,5.0,0.0,5.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,27.6,27.2,26.8,4.3,3.8,5.8,2.9,2.2,8.0,26.833333333333332,5.441666666666666,5.445833333333334,original,106,TIDAK SEHAT
2014-05-11,DKI2,62.0,60.0,6.0,21.0,94.0,16.0,94.0,O3,SEDANG,30.0,24.3,3.2,11.0,6.0,126.0,17.27,26.9,85.0,44.0,1010.0,18.0,126.0,96.0,71.0,84.0,17.0,10.9,3.5,6.8,1.1,1011.6,1007.8,11.2,0.0034653465346534,1.0,0.0,Vesak Day,1.0,Sunday,0,2014.0,1729444.0,0.2747625,5.0,0.0,6.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.9,27.3,27.0,5.9,3.5,4.2,4.9,0.7,7.3,26.829166666666666,5.4125000000000005,5.2749999999999995,original,106,TIDAK SEHAT
2014-05-12,DKI2,63.0,60.0,8.0,28.0,85.0,20.0,85.0,O3,SEDANG,30.1,24.0,2.5,5.0,11.2,96.0,18.93,26.8,85.0,95.0,1010.0,23.8,96.0,96.0,71.0,100.0,69.0,14.9,6.4,10.1,2.6,1011.3,1008.4,16.0,0.0063366336633663,1.0,0.0,Vesak Day,0.0,Monday,1,2014.0,1729444.0,0.27229375,5.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.9,27.6,26.2,3.5,4.3,4.3,3.2,2.9,6.8,26.854166666666668,5.5,5.095833333333333,original,106,TIDAK SEHAT
2014-05-13,DKI2,71.0,60.0,9.0,21.0,148.0,19.0,148.0,O3,TIDAK SEHAT,30.6,24.4,1.4,6.0,9.4,109.0,20.47,27.0,83.0,92.0,1009.1,22.3,109.0,95.0,66.0,100.0,71.0,12.7,5.7,7.9,1.4,1011.2,1007.3,7.979999999999999,0.0056485977603805,1.0,0.0,Vesak Day,0.0,Tuesday,1,2014.0,1729444.0,0.269825,5.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.8,26.9,26.5,6.4,5.9,4.6,2.5,4.9,2.7,26.875,5.545833333333333,5.041666666666667,original,106,TIDAK SEHAT
2014-05-14,DKI2,57.0,60.0,10.0,15.0,87.0,19.0,87.0,O3,SEDANG,30.2,24.0,6.5,13.0,9.2,121.0,17.24,26.4,84.0,72.0,1008.8,22.3,121.0,96.0,70.0,100.0,20.0,14.5,5.5,8.3,2.2,1010.8,1005.7,35.75,0.0054520222045995,1.0,0.0,Vesak Day,0.0,Wednesday,1,2014.0,1729444.0,0.26735625,5.0,0.0,2.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,27.0,26.9,26.7,5.7,3.5,5.7,1.4,3.2,11.6,26.8625,5.5375000000000005,4.829166666666667,original,106,TIDAK SEHAT
2014-05-15,DKI2,59.0,60.0,14.0,19.0,83.0,23.0,83.0,O3,SEDANG,30.0,23.8,4.7,8.0,10.7,108.0,19.87,26.3,86.0,89.0,1008.4,24.1,108.0,96.0,72.0,99.0,61.0,14.2,5.4,6.8,1.8,1010.1,1006.2,25.380000000000003,0.0053550178500595,1.0,1.0,Vesak Day,0.0,Thursday,0,2014.0,1729444.0,0.2648875,5.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.4,26.8,26.4,5.5,6.4,8.8,6.5,2.5,11.4,26.858333333333334,5.395833333333333,4.55,original,106,TIDAK SEHAT
2014-05-16,DKI2,58.0,60.0,14.0,26.0,65.0,25.0,65.0,O3,SEDANG,30.3,23.6,7.8,6.0,10.7,144.0,19.51,26.2,86.0,71.0,1008.4,29.5,144.0,96.0,66.0,100.0,2.0,16.1,5.7,7.2,2.5,1010.4,1006.1,44.46,0.0056525188417294,1.0,0.0,Isra' and Mi'raj,0.0,Friday,1,2014.0,1729444.0,0.26241875,5.0,0.0,4.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.3,27.0,26.9,5.4,5.7,5.4,4.7,1.4,4.9,26.829166666666666,5.408333333333334,4.670833333333333,original,106,TIDAK SEHAT
2014-05-17,DKI2,55.0,60.0,12.0,26.0,69.0,16.0,69.0,O3,SEDANG,29.8,23.9,6.8,7.0,12.8,111.0,16.28,26.0,88.0,95.0,1009.3,32.4,111.0,96.0,71.0,100.0,71.0,15.2,5.6,5.8,2.6,1010.8,1007.7,38.08,0.0055483998811057,1.0,0.0,Isra' and Mi'raj,1.0,Saturday,0,2014.0,1729444.0,0.25995,5.0,0.0,5.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.2,26.4,26.9,5.7,5.5,4.3,7.8,6.5,3.4,26.791666666666668,5.4624999999999995,4.8125,original,106,TIDAK SEHAT
2014-05-18,DKI2,56.0,60.0,12.0,22.0,103.0,13.0,103.0,O3,TIDAK SEHAT,29.7,23.9,4.5,4.0,8.4,180.0,16.95,26.2,86.0,75.0,1009.6,25.6,180.0,96.0,70.0,100.0,26.0,13.0,4.6,6.8,1.8,1010.8,1007.8,20.7,0.0045562599049128,1.0,0.0,Isra' and Mi'raj,1.0,Sunday,0,2014.0,1729444.0,0.25748125,5.0,0.0,6.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.0,26.3,27.4,5.6,5.4,5.9,6.8,4.7,2.9,26.741666666666664,5.408333333333334,4.879166666666667,original,106,TIDAK SEHAT
2014-05-19,DKI2,58.0,60.0,7.0,26.0,80.0,19.0,80.0,O3,SEDANG,30.0,23.1,0.2,1.0,7.8,66.0,20.25,26.6,81.0,77.0,1010.0,19.4,66.0,98.0,62.0,100.0,20.0,11.9,4.6,6.8,0.5,1011.5,1008.2,0.92,0.0045544554455445,0.0,0.0,Isra' and Mi'raj,0.0,Monday,1,2014.0,1729444.0,0.2550125,5.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.2,26.2,27.3,4.6,5.7,5.2,4.5,7.8,10.3,26.712500000000002,5.383333333333334,4.458333333333333,original,106,TIDAK SEHAT
2014-05-20,DKI2,68.0,60.0,17.0,19.0,74.0,19.0,74.0,O3,SEDANG,29.6,23.7,2.4,5.0,10.5,100.0,18.39,26.6,83.0,94.0,1010.2,23.4,100.0,96.0,71.0,100.0,69.0,12.6,5.1,6.5,0.7,1011.7,1008.1,12.239999999999998,0.0050485052464858,1.0,0.0,Isra' and Mi'raj,0.0,Tuesday,1,2014.0,1729444.0,0.25254375,5.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.6,26.0,26.7,4.6,5.6,4.9,0.2,6.8,9.3,26.708333333333332,5.391666666666667,4.170833333333333,original,106,TIDAK SEHAT
2014-05-21,DKI2,68.0,60.0,10.0,21.0,80.0,18.0,80.0,O3,SEDANG,30.5,23.4,1.6,3.0,8.7,108.0,21.06,26.9,82.0,36.0,1008.7,22.0,108.0,95.0,66.0,78.0,1.0,12.8,5.8,7.9,3.8,1010.3,1006.5,9.28,0.005749975215624,1.0,0.0,Isra' and Mi'raj,0.0,Wednesday,1,2014.0,1729444.0,0.250075,5.0,0.0,2.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.6,26.2,26.8,5.1,4.6,3.5,2.4,4.5,1.6,26.712500000000002,5.4875,4.170833333333333,original,106,TIDAK SEHAT
2014-05-22,DKI2,56.0,60.0,10.0,14.0,67.0,15.0,67.0,O3,SEDANG,29.5,24.0,5.9,5.0,10.2,104.0,18.34,26.3,86.0,45.0,1008.6,24.5,104.0,93.0,75.0,86.0,16.0,13.7,6.5,8.3,4.2,1010.0,1006.9,38.35,0.0064445766408883,1.0,0.0,Isra' and Mi'raj,0.0,Thursday,1,2014.0,1729444.0,0.24760625,5.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.9,26.6,26.9,5.8,4.6,4.3,1.6,0.2,9.6,26.6875,5.579166666666667,4.016666666666667,original,106,TIDAK SEHAT
2014-05-23,DKI2,63.0,60.0,18.0,20.0,71.0,17.0,71.0,O3,SEDANG,30.4,23.2,2.5,6.0,8.5,124.0,20.66,26.5,84.0,35.0,1009.1,22.7,124.0,95.0,67.0,76.0,4.0,13.2,5.1,5.8,2.5,1011.5,1006.9,12.75,0.0050540085224457,1.0,0.0,Isra' and Mi'raj,0.0,Friday,1,2014.0,1729444.0,0.2451375,5.0,0.0,4.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.3,26.6,26.7,6.5,5.1,4.0,5.9,2.4,10.3,26.67916666666667,5.625,3.6916666666666664,original,106,TIDAK SEHAT
2014-05-24,DKI2,84.0,60.0,20.0,22.0,76.0,16.0,84.0,PM10,SEDANG,30.4,23.5,0.3,3.0,10.9,108.0,20.35,26.8,82.0,84.0,1009.6,23.0,108.0,96.0,66.0,100.0,29.0,14.8,6.9,5.4,3.9,1011.1,1007.8,2.07,0.0068343898573692,0.0,0.0,Isra' and Mi'raj,1.0,Saturday,0,2014.0,1729444.0,0.24266875,5.0,0.0,5.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.5,26.9,26.3,5.1,5.8,5.2,2.5,1.6,5.1,26.7,5.695833333333334,3.491666666666667,original,106,TIDAK SEHAT
2014-05-26,DKI2,53.0,60.0,11.0,11.0,61.0,7.0,61.0,O3,SEDANG,30.8,25.0,1.7,3.0,11.3,114.0,19.94,27.4,83.0,47.0,1009.2,28.1,114.0,92.0,70.0,92.0,16.0,16.1,6.9,7.6,3.2,1010.7,1007.0,11.73,0.0068370986920332,1.0,0.0,Isra' and Mi'raj,0.0,Monday,1,2014.0,1729444.0,0.23714375,5.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.8,26.3,26.1,6.9,6.5,5.3,0.3,5.9,5.8,26.754166666666666,5.7625,3.320833333333333,original,106,TIDAK SEHAT
2014-05-27,DKI2,81.0,60.0,20.0,40.0,123.0,16.0,123.0,O3,TIDAK SEHAT,30.4,24.3,8.4,10.0,8.4,193.0,18.44,26.9,85.0,96.0,1008.9,23.4,193.0,96.0,71.0,100.0,90.0,13.4,3.7,7.6,1.5,1010.8,1006.5,31.08,0.0036673604916245,1.0,1.0,Isra' and Mi'raj,0.0,Tuesday,0,2014.0,1729444.0,0.2340875,5.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,27.4,26.5,26.9,6.9,5.1,6.1,1.7,2.5,0.7,26.754166666666663,5.6625000000000005,3.641666666666667,original,106,TIDAK SEHAT
2014-05-28,DKI2,57.0,60.0,17.0,17.0,85.0,15.0,85.0,O3,SEDANG,29.5,24.0,4.1,7.0,8.9,109.0,16.39,26.5,85.0,94.0,1009.2,23.8,109.0,96.0,74.0,100.0,77.0,15.3,5.5,9.7,1.6,1010.8,1007.0,22.55,0.0054498612762584,1.0,0.0,Ascension Day,0.0,Wednesday,1,2014.0,1729444.0,0.23103125,5.0,0.0,2.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.9,26.8,26.8,3.7,6.9,8.2,8.4,0.3,1.9,26.741666666666664,5.550000000000001,3.733333333333333,original,106,TIDAK SEHAT
2014-05-29,DKI2,59.0,60.0,12.0,14.0,65.0,10.0,65.0,O3,SEDANG,30.6,24.2,0.0,0.0,15.1,96.0,20.4,27.2,82.0,61.0,1008.8,29.5,96.0,94.0,65.0,97.0,10.0,16.7,8.3,10.1,4.3,1010.2,1007.1,0.0,0.0082275971451229,0.0,1.0,Ascension Day,0.0,Thursday,0,2014.0,1729444.0,0.2279749999999999,5.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.5,27.4,26.8,5.5,6.9,7.3,4.1,1.7,1.9,26.758333333333336,5.591666666666668,3.6541666666666663,original,106,TIDAK SEHAT
2014-05-30,DKI2,77.0,60.0,22.0,23.0,68.0,13.0,77.0,PM10,SEDANG,29.8,24.0,2.3,7.0,8.2,99.0,18.72,26.7,85.0,43.0,1008.5,22.0,99.0,94.0,69.0,89.0,10.0,12.7,5.0,5.8,1.1,1010.2,1006.5,11.5,0.0049578582052553,1.0,0.0,Presidential Election Day,0.0,Friday,1,2014.0,1729444.0,0.22491875,5.0,0.0,4.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,27.2,26.9,27.0,8.3,3.7,8.3,0.0,8.4,2.5,26.745833333333337,5.454166666666667,3.6458333333333335,original,106,TIDAK SEHAT
2014-05-31,DKI2,59.0,60.0,9.0,24.0,87.0,17.0,87.0,O3,SEDANG,29.8,23.7,2.1,8.0,5.9,256.0,17.68,26.5,85.0,45.0,1008.0,16.2,256.0,96.0,71.0,72.0,16.0,10.2,3.4,4.0,0.0,1010.0,1005.3,7.14,0.0033730158730158,1.0,0.0,Presidential Election Day,1.0,Saturday,0,2014.0,1729444.0,0.2218625,5.0,0.0,5.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,26.7,26.5,26.7,5.0,5.5,7.6,2.3,4.1,10.0,26.7375,5.279166666666667,3.3166666666666664,original,106,TIDAK SEHAT
2014-06-01,DKI2,75.0,60.0,14.0,42.0,87.0,20.0,87.0,O3,SEDANG,30.5,24.1,0.0,0.0,9.4,72.0,19.29,27.1,78.0,55.0,1007.6,18.4,72.0,96.0,57.0,96.0,9.0,10.5,4.5,5.0,1.0,1009.4,1005.4,0.0,0.0044660579595077,0.0,0.0,Presidential Election Day,1.0,Sunday,0,2014.0,1729444.0,0.21880625,6.0,0.0,6.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,26.5,27.2,27.2,3.4,8.3,3.8,2.1,0.0,2.2,26.73333333333333,5.308333333333334,3.225,original,106,TIDAK SEHAT
2014-06-02,DKI2,67.0,60.0,15.0,15.0,54.0,13.0,67.0,PM10,SEDANG,30.4,24.3,0.0,0.0,9.9,93.0,20.89,27.3,77.0,43.0,1007.6,20.9,93.0,91.0,61.0,91.0,10.0,13.2,6.7,7.6,3.7,1009.3,1005.6,0.0,0.0066494640730448,0.0,0.0,Presidential Election Day,0.0,Monday,1,2014.0,1729444.0,0.21575,6.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,27.1,26.7,27.3,4.5,5.0,3.5,0.0,2.3,0.7,26.733333333333334,5.441666666666666,3.1958333333333333,original,106,TIDAK SEHAT
2014-06-03,DKI2,79.0,60.0,13.0,17.0,58.0,15.0,79.0,PM10,SEDANG,30.8,24.0,0.0,0.0,12.0,93.0,21.67,27.3,80.0,75.0,1006.7,24.1,93.0,93.0,61.0,94.0,39.0,14.9,7.3,9.0,4.5,1008.4,1004.6,0.0,0.0072514155160425,0.0,0.0,Presidential Election Day,0.0,Tuesday,1,2014.0,1729444.0,0.21269375,6.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,27.3,26.5,27.6,6.7,3.4,4.3,0.0,2.1,2.9,26.72083333333333,5.566666666666666,3.0749999999999997,original,106,TIDAK SEHAT
2014-06-04,DKI2,78.0,60.0,15.0,16.0,67.0,19.0,78.0,PM10,SEDANG,30.9,24.3,1.0,3.0,10.6,99.0,20.01,27.3,82.0,38.0,1006.3,28.4,99.0,93.0,67.0,74.0,11.0,15.6,6.8,9.0,4.3,1007.9,1004.0,6.8,0.0067574282023253,0.0,0.0,Presidential Election Day,0.0,Wednesday,1,2014.0,1729444.0,0.2096375,6.0,0.0,2.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,27.3,27.1,26.9,7.3,4.5,5.9,0.0,0.0,4.9,26.7375,5.604166666666667,2.9125,original,106,TIDAK SEHAT
2014-06-05,DKI2,78.0,60.0,12.0,14.0,84.0,18.0,84.0,O3,SEDANG,30.0,24.3,5.4,10.0,7.9,232.0,16.93,26.6,86.0,83.0,1006.8,19.4,232.0,96.0,71.0,100.0,28.0,12.3,4.1,6.1,0.5,1008.3,1005.2,22.14,0.0040723083035359,1.0,0.0,Presidential Election Day,0.0,Thursday,1,2014.0,1729444.0,0.20658125,6.0,0.0,3.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,27.3,27.3,26.9,6.8,6.7,3.5,1.0,0.0,3.2,26.724999999999998,5.629166666666666,3.004166666666667,original,106,TIDAK SEHAT
2014-06-06,DKI2,73.0,60.0,8.0,34.0,63.0,24.0,73.0,PM10,SEDANG,30.2,24.0,1.3,3.0,10.4,131.0,17.56,26.7,83.0,97.0,1007.0,23.4,131.0,94.0,69.0,100.0,80.0,12.6,5.8,7.2,3.0,1008.6,1004.9,7.54,0.0057596822244289,1.0,0.0,Presidential Election Day,0.0,Friday,1,2014.0,1729444.0,0.203525,6.0,0.0,4.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,26.6,27.3,26.8,4.1,7.3,6.4,5.4,0.0,2.5,26.72083333333333,5.604166666666667,2.954166666666667,original,106,TIDAK SEHAT
